"Survived","Pclass","Sex","Age","Fare","hombres","mujeres","Clase_Alta","Clase_Media","Clase_Baja"
1,3,"female",23,-0.502286426348498,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"male",4,-0.495310426516395,TRUE,FALSE,FALSE,FALSE,TRUE
1,2,"female",18,-0.190605693537666,FALSE,TRUE,FALSE,TRUE,FALSE
0,3,"male",21,-0.484467164776212,TRUE,FALSE,FALSE,FALSE,TRUE
1,3,"female",21,-0.496653982296667,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"female",18,-0.518425234519932,FALSE,TRUE,FALSE,FALSE,TRUE
0,2,"male",24,0.828156572284146,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"male",64,-0.495310426516395,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"female",32,-0.341907020144866,FALSE,TRUE,FALSE,FALSE,TRUE
0,2,"male",23,-0.392340795680599,TRUE,FALSE,FALSE,TRUE,FALSE
0,1,"male",58,1.63055794105766,TRUE,FALSE,TRUE,FALSE,FALSE
1,1,"male",50,2.04159321167389,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",40,-0.508842817168143,TRUE,FALSE,FALSE,FALSE,TRUE
0,1,"male",47,-0.138406735858182,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",36,-0.503379830602112,TRUE,FALSE,FALSE,FALSE,TRUE
1,3,"male",20,-0.494721360018137,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"male",32,0.828156572284146,TRUE,FALSE,FALSE,TRUE,FALSE
0,2,"male",25,-0.392340795680599,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"male",4,-0.497747386550282,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",43,-0.492199671241351,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",31,0.39442610267684,FALSE,TRUE,TRUE,FALSE,FALSE
1,2,"female",40,0.132170469891027,FALSE,TRUE,FALSE,TRUE,FALSE
0,1,"male",31,0.39442610267684,TRUE,FALSE,TRUE,FALSE,FALSE
0,2,"male",70,-0.442774571216332,TRUE,FALSE,FALSE,TRUE,FALSE
1,2,"male",31,-0.392340795680599,TRUE,FALSE,FALSE,TRUE,FALSE
0,2,"male",30.5,-0.362080530359159,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"male",18,-0.497747386550282,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",24.5,-0.492199671241351,TRUE,FALSE,FALSE,FALSE,TRUE
1,3,"female",18,-0.456054792990402,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"female",43,0.291541200583944,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"female",10,-0.4904344890976,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,"male",27,0.893300871468142,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",20,-0.468495796739556,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",14,0.291541200583944,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"male",60,0.132170469891027,TRUE,FALSE,FALSE,TRUE,FALSE
0,2,"male",25,0.184201987435732,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"male",14,0.146039758163354,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",19,-0.449415690778878,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",18,-0.497327777537824,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",15,3.6088227864468,FALSE,TRUE,TRUE,FALSE,FALSE
1,1,"male",31,0.495293653748306,TRUE,FALSE,TRUE,FALSE,FALSE
1,3,"female",4,-0.383934493974303,FALSE,TRUE,FALSE,FALSE,TRUE
1,3,"male",47,0.48512216989826,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",25,-0.508842817168143,TRUE,FALSE,FALSE,FALSE,TRUE
0,1,"male",60,-0.118989732276925,TRUE,FALSE,TRUE,FALSE,FALSE
0,2,"male",52,-0.382254040573452,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"male",44,-0.492199671241351,TRUE,FALSE,FALSE,FALSE,TRUE
1,3,"female",47,-0.498588621926218,FALSE,TRUE,FALSE,FALSE,TRUE
0,1,"male",49,1.58230895667814,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",42,-0.500269075327068,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",18,3.93538148304067,FALSE,TRUE,TRUE,FALSE,FALSE
1,1,"male",35,-0.124285278708177,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"female",18,-0.363004477126974,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"male",25,-0.498419164440417,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",26,-0.496149644541309,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"male",39,-0.130085162894786,TRUE,FALSE,FALSE,TRUE,FALSE
1,2,"female",45,-0.382254040573452,FALSE,TRUE,FALSE,TRUE,FALSE
1,1,"male",42,-0.124285278708177,TRUE,FALSE,TRUE,FALSE,FALSE
1,1,"female",22,2.40269904450974,FALSE,TRUE,TRUE,FALSE,FALSE
1,3,"male",25,-0.347035126441339,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",24,0.344077055884007,FALSE,TRUE,TRUE,FALSE,FALSE
0,1,"male",16,-0.118989732276925,TRUE,FALSE,TRUE,FALSE,FALSE
1,1,"male",48,0.39442610267684,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",29,-0.463284979051204,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"male",52,-0.392340795680599,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"male",19,-0.500269075327068,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",38,3.93538148304067,FALSE,TRUE,TRUE,FALSE,FALSE
1,2,"female",27,-0.442774571216332,FALSE,TRUE,FALSE,TRUE,FALSE
0,3,"male",3,-0.341907020144866,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",33,-0.497747386550282,TRUE,FALSE,FALSE,FALSE,TRUE
1,2,"female",6,0.0111294086052671,FALSE,TRUE,FALSE,TRUE,FALSE
0,3,"male",17,-0.512288452712744,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"male",34,-0.392340795680599,TRUE,FALSE,FALSE,TRUE,FALSE
0,2,"male",50,-0.392340795680599,TRUE,FALSE,FALSE,TRUE,FALSE
1,1,"male",27,0.416616963912563,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",20,-0.479843396235096,TRUE,FALSE,FALSE,FALSE,TRUE
1,2,"female",30,-0.230952713966253,FALSE,TRUE,FALSE,TRUE,FALSE
1,3,"female",22,-0.498503893183318,FALSE,TRUE,FALSE,FALSE,TRUE
0,2,"male",25,-0.130085162894786,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"female",25,-0.494721360018137,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,"female",29,3.6088227864468,FALSE,TRUE,TRUE,FALSE,FALSE
0,3,"male",11,-0.275586605315376,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"male",27,-0.362080530359159,TRUE,FALSE,FALSE,TRUE,FALSE
0,2,"male",23,-0.392340795680599,TRUE,FALSE,FALSE,TRUE,FALSE
0,2,"male",23,-0.392340795680599,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"male",28.5,-0.32980291401629,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"female",48,0.0388679851499204,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"male",25,-0.495310426516395,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",31,-0.495310426516395,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"male",23,-0.0493911220376128,TRUE,FALSE,TRUE,FALSE,FALSE
0,1,"male",36,0.936084851930615,TRUE,FALSE,TRUE,FALSE,FALSE
1,1,"female",21,4.63842831400879,FALSE,TRUE,TRUE,FALSE,FALSE
0,3,"male",24,-0.32980291401629,TRUE,FALSE,FALSE,FALSE,TRUE
1,3,"male",31,-0.494721360018137,TRUE,FALSE,FALSE,FALSE,TRUE
0,1,"male",70,0.777722796748413,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",16,-0.246082846626973,TRUE,FALSE,FALSE,FALSE,TRUE
1,2,"female",30,-0.392340795680599,FALSE,TRUE,FALSE,TRUE,FALSE
0,1,"male",19,0.416616963912563,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",31,-0.498251724305639,TRUE,FALSE,FALSE,FALSE,TRUE
1,2,"female",4,-0.190605693537666,FALSE,TRUE,FALSE,TRUE,FALSE
1,3,"male",6,-0.402931888543103,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",33,-0.462948081430626,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",23,-0.495310426516395,TRUE,FALSE,FALSE,FALSE,TRUE
1,2,"female",48,0.656681735462653,FALSE,TRUE,FALSE,TRUE,FALSE
1,2,"male",0.67,-0.362080530359159,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"male",28,-0.497327777537824,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"male",18,-0.422601061002039,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"male",34,-0.492199671241351,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",33,1.09041220506996,FALSE,TRUE,TRUE,FALSE,FALSE
0,3,"male",24,-0.362080530359159,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",41,-0.510860168189572,TRUE,FALSE,FALSE,FALSE,TRUE
1,3,"male",20,-0.508758088425243,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",36,1.76622479724878,FALSE,TRUE,TRUE,FALSE,FALSE
0,3,"male",16,-0.497747386550282,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",51,0.91809613287253,FALSE,TRUE,TRUE,FALSE,FALSE
0,1,"male",18,0.144274576019603,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"female",30.5,-0.498251724305639,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"male",30,-0.167406156791229,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",32,-0.485895449299384,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",24,-0.462948081430626,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",48,-0.496149644541309,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"female",57,-0.442774571216332,FALSE,TRUE,FALSE,TRUE,FALSE
0,3,"male",23,-0.508842817168143,TRUE,FALSE,FALSE,FALSE,TRUE
1,2,"female",54,-0.190605693537666,FALSE,TRUE,FALSE,TRUE,FALSE
0,3,"male",18,-0.498251724305639,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",20,-0.498251724305639,TRUE,FALSE,FALSE,FALSE,TRUE
1,3,"female",5,-0.402931888543103,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"male",31,-0.498503893183318,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",43,3.6088227864468,FALSE,TRUE,TRUE,FALSE,FALSE
1,3,"female",13,-0.508758088425243,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,"female",17,0.495293653748306,FALSE,TRUE,TRUE,FALSE,FALSE
0,1,"male",29,-0.0493911220376128,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",32,-0.181527613941234,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",25,-0.512373181455644,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",25,-0.508338479412786,TRUE,FALSE,FALSE,FALSE,TRUE
1,3,"female",18,-0.503379830602112,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"male",8,-0.0670429434751194,TRUE,FALSE,FALSE,FALSE,TRUE
1,3,"male",1,-0.239526455807327,TRUE,FALSE,FALSE,FALSE,TRUE
0,1,"male",46,0.943145580505618,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",30,-0.498251724305639,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"male",16,-0.130085162894786,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"female",22,0.748471206937687,FALSE,TRUE,FALSE,FALSE,TRUE
0,1,"male",29,-0.0353543936305075,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",25,-0.495310426516395,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"male",39,-0.392340795680599,TRUE,FALSE,FALSE,TRUE,FALSE
1,1,"female",49,-0.131513447417958,FALSE,TRUE,TRUE,FALSE,FALSE
1,3,"female",31,-0.479423787222639,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"male",30,-0.508758088425243,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"female",30,-0.167406156791229,FALSE,TRUE,FALSE,FALSE,TRUE
0,2,"male",34,-0.392340795680599,TRUE,FALSE,FALSE,TRUE,FALSE
1,2,"female",31,-0.125041785341213,FALSE,TRUE,FALSE,TRUE,FALSE
1,1,"male",11,1.76622479724878,TRUE,FALSE,TRUE,FALSE,FALSE
1,3,"male",0.42,-0.48278469402434,TRUE,FALSE,FALSE,FALSE,TRUE
1,3,"male",27,-0.513886194721716,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",31,-0.497747386550282,TRUE,FALSE,FALSE,FALSE,TRUE
0,1,"male",39,-0.362080530359159,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"female",18,-0.497747386550282,FALSE,TRUE,FALSE,FALSE,TRUE
0,2,"male",39,-0.392340795680599,TRUE,FALSE,FALSE,TRUE,FALSE
1,1,"female",33,0.416616963912563,FALSE,TRUE,TRUE,FALSE,FALSE
0,3,"male",26,-0.495477866651174,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",39,-0.167406156791229,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"male",35,-0.442774571216332,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"female",6,-0.0236698965143888,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"male",30.5,-0.492199671241351,TRUE,FALSE,FALSE,FALSE,TRUE
0,1,"male",34,-0.362080530359159,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"female",23,-0.494721360018137,FALSE,TRUE,FALSE,FALSE,TRUE
0,2,"male",31,0.0919081782053403,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"male",43,-0.52447728758422,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",10,-0.0917554934876288,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",52,1.23162677657001,FALSE,TRUE,TRUE,FALSE,FALSE
1,3,"male",27,-0.479843396235096,TRUE,FALSE,FALSE,FALSE,TRUE
0,1,"male",38,-0.362080530359159,TRUE,FALSE,TRUE,FALSE,FALSE
1,3,"female",27,-0.402931888543103,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"male",2,0.146039758163354,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",61,-0.514390532477074,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",20.5,0.48512216989826,TRUE,FALSE,FALSE,FALSE,TRUE
1,2,"male",1,0.0919081782053403,TRUE,FALSE,FALSE,TRUE,FALSE
1,3,"male",40,-0.498251724305639,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",62,0.959284388677053,FALSE,TRUE,TRUE,FALSE,FALSE
1,3,"female",15,-0.363004477126974,FALSE,TRUE,FALSE,FALSE,TRUE
1,2,"male",0.83,-0.276343111948412,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"male",21,-0.508758088425243,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",23,-0.496149644541309,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",18,-0.487156293687778,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",39,1.02299838598685,FALSE,TRUE,TRUE,FALSE,FALSE
0,3,"male",21,-0.479843396235096,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",18,-0.492199671241351,TRUE,FALSE,FALSE,FALSE,TRUE
1,3,"male",32,0.48512216989826,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"male",62,-0.0554431751019008,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",20,-0.494721360018137,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"male",16,-0.442774571216332,TRUE,FALSE,FALSE,TRUE,FALSE
1,1,"female",30,-0.0292176118233195,FALSE,TRUE,TRUE,FALSE,FALSE
0,3,"male",34.5,-0.524729456461899,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",17,-0.479843396235096,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",42,-0.502286426348498,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",28,0.748471206937687,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",35,-0.495310426516395,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"male",28,0.0111294086052671,TRUE,FALSE,FALSE,TRUE,FALSE
1,1,"female",23,1.14294806037002,FALSE,TRUE,TRUE,FALSE,FALSE
0,3,"male",4,-0.0236698965143888,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",74,-0.497747386550282,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"female",9,-0.347035126441339,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,"female",16,0.140239873976744,FALSE,TRUE,TRUE,FALSE,FALSE
0,2,"female",44,-0.130085162894786,FALSE,TRUE,FALSE,TRUE,FALSE
1,3,"female",18,-0.46597410796277,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,"female",45,2.67134362798042,FALSE,TRUE,TRUE,FALSE,FALSE
1,1,"male",51,-0.118989732276925,TRUE,FALSE,TRUE,FALSE,FALSE
1,3,"female",24,-0.266088916706487,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"male",16,-0.508758088425243,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",41,-0.369982494310098,TRUE,FALSE,FALSE,FALSE,TRUE
0,2,"male",21,-0.422601061002039,TRUE,FALSE,FALSE,TRUE,FALSE
1,1,"female",48,-0.131513447417958,FALSE,TRUE,TRUE,FALSE,FALSE
0,3,"female",29,0.748471206937687,FALSE,TRUE,FALSE,FALSE,TRUE
0,2,"male",24,-0.392340795680599,TRUE,FALSE,FALSE,TRUE,FALSE
1,2,"female",42,-0.392340795680599,FALSE,TRUE,FALSE,TRUE,FALSE
1,2,"female",27,-0.375025871863671,FALSE,TRUE,FALSE,TRUE,FALSE
0,1,"male",31,0.3640811086125,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",23,-0.462948081430626,TRUE,FALSE,FALSE,FALSE,TRUE
1,3,"male",4,-0.42999868719762,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",26,-0.495310426516395,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",47,0.405606262037601,FALSE,TRUE,TRUE,FALSE,FALSE
0,1,"male",33,-0.553728877394945,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",47,-0.473034836537772,TRUE,FALSE,FALSE,FALSE,TRUE
1,2,"female",28,-0.170432183323373,FALSE,TRUE,FALSE,TRUE,FALSE
1,3,"female",15,-0.508842817168143,FALSE,TRUE,FALSE,FALSE,TRUE
0,3,"male",20,-0.455972081598523,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",19,-0.495310426516395,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"male",37,-0.495310426516395,TRUE,FALSE,FALSE,FALSE,TRUE
1,1,"female",56,1.02299838598685,FALSE,TRUE,TRUE,FALSE,FALSE
1,2,"female",25,-0.130085162894786,FALSE,TRUE,FALSE,TRUE,FALSE
0,3,"male",33,-0.495310426516395,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"female",22,-0.442437673595754,FALSE,TRUE,FALSE,FALSE,TRUE
0,2,"male",28,-0.442774571216332,TRUE,FALSE,FALSE,TRUE,FALSE
0,3,"male",25,-0.512373181455644,TRUE,FALSE,FALSE,FALSE,TRUE
0,3,"female",39,-0.0670429434751194,FALSE,TRUE,FALSE,FALSE,TRUE
0,2,"male",27,-0.392340795680599,TRUE,FALSE,FALSE,TRUE,FALSE
1,1,"female",19,-0.0493911220376128,FALSE,TRUE,TRUE,FALSE,FALSE
0,3,"female",37,-0.181527613941234,FALSE,TRUE,FALSE,FALSE,TRUE
1,1,"male",26,-0.0493911220376128,TRUE,FALSE,TRUE,FALSE,FALSE
0,3,"male",32,-0.498251724305639,TRUE,FALSE,FALSE,FALSE,TRUE
